step,token_id,token_str,logprob,surprisal,entropy,margin,top5_ids,top5_tokens,top5_logprobs
757,315,Ġof,-2.274984836578369,2.274984836578369,2.106518507003784,0.3785877525806427,"[11, 315, 1389, 482, 2345, 2001, 25, 29096, 753, 596, 14454, 7891, 382, 6832, 1903, 11509, 13, 902, 9749, 31706, 3485, 304, 4235, 24306, 449, 3549, 40056, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[',', 'Ġof', 'ĠâĢĵ', 'Ġ-', 'âĢĶ', 'ĠâĢĶ', ':', 'âĢĶa', 'âĢĻs', ""'s"", 'Ġformed', 'Ġsymbol', '.ĊĊ', 'Ġwhose', 'Ġmade', 'Ġstanding', '.', 'Ġwhich', 'Ġestablished', 'Ġconsisting', 'Ġabove', 'Ġin', 'âĢĵ', 'Ġcomposed', 'Ġwith', 'Ġcreated', 'Ġcomprised', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', '-', '/', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9']","[-0.7310854196548462, -2.2749850749969482, -2.767916202545166, -2.834881544113159, -3.2143447399139404, -3.225506544113159, -3.4282596111297607, -3.4933629035949707, -3.660773754119873, -4.088601589202881, -4.352737903594971, -4.542470455169678, -4.730342388153076, -4.754523754119873, -4.955416202545166, -4.988898754119873, -4.990759372711182, -5.000059604644775, -5.223273754119873, -5.267917156219482, -5.279077053070068, -5.34418249130249, -5.401845455169678, -5.424167156219482, -5.520893573760986, -5.602737903594971, -5.602737903594971, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
758,27965,ĠEld,-0.7199384570121765,0.7199384570121765,2.2197532653808594,0.36479848623275757,"[27965, 18165, 8828, 60025, 9601, 22462, 51497, 38050, 61720, 67549, 30198, 2362, 350, 31377, 62831, 279, 67059, 23519, 469, 5899, 386, 445, 7572, 9251, 32497, 16333, 328, 4212, 63140, 67872, 1556, 10846, 1252, 42986, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","['ĠEld', 'ĠTen', 'ĠLight', 'ĠFate', 'ĠLife', 'ĠUnity', 'ĠDestiny', 'ĠAncient', 'ĠIllum', 'ĠShadows', 'ĠTruth', 'Ġold', 'ĠT', 'ĠAnc', 'ĠGuardians', 'Ġthe', 'ĠUmb', 'ĠCele', 'ĠE', 'Ġten', 'ĠM', 'ĠL', 'ĠPower', 'ĠCouncil', 'ĠIniti', 'ĠLy', 'ĠS', 'ĠTime', 'ĠAde', 'ĠEternal', 'ĠAn', 'ĠOld', 'ĠUn', 'ĠLegends', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', ',', '-', '.', '/', '0']","[-0.7199384570121765, -2.103867530822754, -3.1306536197662354, -3.275742769241333, -3.5659210681915283, -3.588242530822754, -3.6105642318725586, -3.8114569187164307, -4.056992530822754, -4.068153381347656, -4.257884979248047, -4.414134979248047, -4.536903381347656, -4.581545829772949, -4.581545829772949, -4.583407402038574, -4.592706680297852, -4.972170829772949, -4.983331680297852, -4.994492530822754, -5.016814231872559, -5.128420829772949, -5.173064231872559, -5.1842241287231445, -5.1842241287231445, -5.197246551513672, -5.251189231872559, -5.295831680297852, -5.362795829772949, -5.362795829772949, -5.407439231872559, -5.440921306610107, -5.452081680297852, -5.463242530822754, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
759,388,ers,0.0,-0.0,-0.0,1.0,"[388, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]","['ers', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', ',', '-', '.', '/', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', ':', ';', '<', '=', '>', '?', '@', 'A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q']","[0.0, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
760,13,.,-4.568025588989258,4.568025588989258,1.9007896184921265,0.45548006892204285,"[11, 2001, 1389, 29096, 2345, 482, 20802, 10307, 11509, 382, 10168, 25, 13, 889, 304, 29472, 8748, 2195, 6832, 1131, 505, 11961, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30]","[',', 'ĠâĢĶ', 'ĠâĢĵ', 'âĢĶa', 'âĢĶ', 'Ġ-', 'Ġgathered', 'Ġwatching', 'Ġstanding', '.ĊĊ', 'Ġholding', ':', '.', 'Ġwho', 'Ġin', 'âĢĶĊĊ', 'Ġwaiting', '...ĊĊ', 'Ġwhose', '...', 'Ġfrom', 'Ġsitting', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', '-', '/', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', ';', '<', '=', '>', '?']","[-0.6245747804641724, -2.525615930557251, -2.800913095474243, -2.875318765640259, -3.070631265640259, -3.1059725284576416, -3.463115930557251, -3.6528475284576416, -3.8983824253082275, -3.982088327407837, -4.5122222900390625, -4.54942512512207, -4.568025588989258, -4.716835021972656, -4.874944686889648, -5.0590972900390625, -5.2934722900390625, -5.315793991088867, -5.427400588989258, -5.4943647384643555, -5.646895408630371, -5.75106143951416, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
761,2435,ĠThey,-1.3023924827575684,1.3023924827575684,2.6305935382843018,0.11800163984298706,"[2435, 4314, 4815, 3161, 49999, 1789, 1556, 22395, 46327, 13266, 2057, 13538, 2468, 5659, 25218, 32255, 67975, 9062, 14636, 38050, 27740, 220, 5810, 30538, 1252, 8242, 17331, 578, 1838, 2052, 43474, 763, 11205, 3011, 720, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","['ĠThey', 'ĠThese', 'ĠĊĊ', 'ĠWith', 'ĠWitness', 'ĠFor', 'ĠAn', 'ĠAmong', 'ĠStanding', 'ĠThose', 'ĠTo', 'ĠBefore', 'ĠAt', 'ĠFrom', 'ĠWithin', 'ĠTogether', 'ĠRecogn', 'ĠEach', 'ĠThus', 'ĠAncient', 'ĠPresent', 'Ġ', 'ĠHere', 'ĠUpon', 'ĠUn', 'ĠSur', 'ĠThrough', 'ĠThe', 'ĠRes', 'ĠAll', 'ĠBehind', 'ĠIn', 'ĠTheir', 'ĠThat', 'ĠĊ', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', ',', '-', '.', '/']","[-1.3023923635482788, -1.871589183807373, -1.949714183807373, -2.507749080657959, -3.5456957817077637, -3.5680174827575684, -3.7354273796081543, -3.7800707817077637, -3.9363207817077637, -4.02560567855835, -4.159535884857178, -4.170695781707764, -4.204177379608154, -4.215339183807373, -4.349267482757568, -4.393910884857178, -4.460874080657959, -4.594802379608154, -4.695249080657959, -4.728731632232666, -4.840338230133057, -4.873820781707764, -5.007749080657959, -5.030070781707764, -5.097034931182861, -5.097034931182861, -5.175159931182861, -5.210503101348877, -5.219802379608154, -5.275606632232666, -5.286767482757568, -5.443017482757568, -5.526722431182861, -5.554624080657959, -5.565784931182861, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
762,32069,Ġwelcomed,-2.0654749870300293,2.0654749870300293,2.7613141536712646,0.20795170962810516,"[10675, 32069, 12570, 3309, 10666, 26579, 25735, 64895, 15746, 70772, 63011, 20802, 27458, 33687, 9922, 11497, 9927, 95829, 9076, 43890, 7111, 7376, 3782, 11922, 16369, 31645, 92186, 28284, 5762, 44865, 47880, 1047, 20669, 342, 39297, 7891, 13468, 50494, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['Ġrevealed', 'Ġwelcomed', 'Ġspoke', 'Ġtold', 'Ġpresented', 'Ġacknowledged', 'Ġapproached', 'Ġhailed', 'Ġwatched', 'Ġimpart', 'Ġproclaimed', 'Ġgathered', 'Ġregarded', 'Ġguided', 'Ġappeared', 'Ġexplained', 'Ġdecre', 'Ġbestowed', 'Ġoffered', 'Ġpossessed', 'Ġlooked', 'Ġannounced', 'Ġcame', 'Ġclaimed', 'Ġinformed', 'Ġsmiled', 'Ġbeck', 'Ġcelebrated', 'Ġheld', 'Ġgreeted', 'Ġgifted', 'Ġhad', 'Ġaddressed', 'Ġg', 'Ġunveiled', 'Ġsymbol', 'Ġobserved', 'Ġsilently', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', ',']","[-1.0944914817810059, -2.0654749870300293, -2.712796688079834, -3.360116481781006, -3.3712782859802246, -3.50520658493042, -3.572171688079834, -3.6391348838806152, -3.7953848838806152, -3.8623499870300293, -3.9962782859802246, -4.1636881828308105, -4.20833158493042, -4.20833158493042, -4.264134883880615, -4.28645658493042, -4.308778285980225, -4.353421688079834, -4.36458158493042, -4.498509883880615, -4.565474987030029, -4.565474987030029, -4.576634883880615, -4.75520658493042, -4.766368389129639, -4.777528285980225, -4.777528285980225, -4.844492435455322, -4.900295734405518, -4.933778285980225, -5.011903285980225, -5.041665554046631, -5.112349987030029, -5.134670734405518, -5.168153285980225, -5.201634883880615, -5.290920734405518, -5.357884883880615, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
763,16333,ĠLy,-0.24751894176006317,0.24751894176006317,0.6569459438323975,0.6011339426040649,"[16333, 1077, 603, 757, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]","['ĠLy', 'Ġher', 'Ġus', 'Ġme', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', ',', '-', '.', '/', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', ':', ';', '<', '=', '>', '?', '@', 'A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N']","[-0.24751894176006317, -1.7170146703720093, -3.830109119415283, -4.019840717315674, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
764,265,re,-3.0151047706604004,3.0151047706604004,1.9272747039794922,0.3648475408554077,"[969, 6327, 46140, 3545, 265, 2438, 3833, 277, 6757, 81, 6713, 6181, 637, 1604, 5325, 299, 45083, 22811, 68962, 7379, 43518, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","['ra', 'rael', 'rale', 'ral', 're', 'rl', 'rel', 'ar', 'rial', 'r', 'ran', 'ala', 'rr', 'ale', 'rea', 'ro', 'rar', 'riel', 'rai', 'rie', 'arah', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', ',', '-', '.', '/', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', ':', ';', '<', '=']","[-0.7271580100059509, -2.1334080696105957, -2.308260440826416, -2.4942708015441895, -3.0151047706604004, -3.818676471710205, -3.8856396675109863, -4.075371265411377, -4.120014667510986, -4.149776935577393, -4.678051471710205, -4.711533069610596, -4.722692966461182, -4.7338547706604, -4.9682297706604, -5.024033069610596, -5.035192966461182, -5.191442966461182, -5.2807297706604, -5.392336368560791, -5.392336368560791, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
765,1604,ale,-0.690812349319458,0.690812349319458,2.277590751647949,0.4443081319332123,"[1604, 449, 398, 11, 339, 589, 273, 311, 6181, 1203, 8669, 439, 3444, 689, 5893, 4317, 1494, 1139, 23218, 4355, 6015, 6043, 276, 21575, 5169, 774, 89391, 998, 8458, 304, 323, 4657, 17606, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17]","['ale', 'Ġwith', 'ly', ',', 'th', 'ath', 'le', 'Ġto', 'ala', 'Ġback', 'lee', 'Ġas', 'ana', 'ia', 'aly', 'ha', 'ah', 'Ġinto', 'tha', 'la', 'ael', 'ae', 'an', 'alla', 'ara', 'eth', 'lea', 'to', 'ela', 'Ġin', 'Ġand', 'ka', 'aro', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', '-', '.', '/', '0', '1', '2']","[-0.690812349319458, -2.8671514987945557, -3.157329797744751, -3.313579797744751, -3.5367939472198486, -3.547954797744751, -3.581437349319458, -3.592597246170044, -3.7711689472198486, -3.826972246170044, -3.8716156482696533, -4.020425319671631, -4.239919185638428, -4.25108003616333, -4.25108003616333, -4.295722007751465, -4.327345371246338, -4.50405740737915, -4.797954559326172, -4.831437110900879, -4.909562110900879, -5.010007858276367, -5.0211687088012695, -5.110454559326172, -5.155097961425781, -5.266704559326172, -5.322507858276367, -5.3336687088012695, -5.3336687088012695, -5.359710693359375, -5.452718257904053, -5.512240886688232, -5.512240886688232, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
766,97470,Ġwarmly,-2.673912525177002,2.673912525177002,3.1804685592651367,0.03561653196811676,"[449, 339, 64, 97470, 311, 11, 439, 998, 1203, 300, 398, 1139, 71, 70, 273, 258, 68, 323, 4355, 4291, 8800, 66, 86, 276, 6043, 268, 555, 76, 69, 74, 304, 1108, 72, 657, 9188, 277, 325, 6885, 369, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Ġwith', 'th', 'a', 'Ġwarmly', 'Ġto', ',', 'Ġas', 'to', 'Ġback', 'as', 'ly', 'Ġinto', 'h', 'g', 'le', 'in', 'e', 'Ġand', 'la', 'with', 'Ġonto', 'c', 'w', 'an', 'ae', 'en', 'Ġby', 'm', 'f', 'k', 'Ġin', 'igh', 'i', 'll', 'ye', 'ar', 'se', 'ga', 'Ġfor', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+']","[-1.967069149017334, -2.2609667778015137, -2.673912525177002, -2.673912525177002, -2.7111153602600098, -2.9343292713165283, -3.0552382469177246, -3.1538233757019043, -3.3547167778015137, -3.3658766746520996, -3.533287525177002, -3.5388684272766113, -3.6783766746520996, -3.7565016746520996, -3.845787525177002, -4.080162525177002, -4.106205463409424, -4.227113246917725, -4.370341777801514, -4.414984226226807, -4.560073375701904, -4.593555927276611, -4.615877628326416, -4.727484226226807, -4.783287525177002, -4.794448375701904, -4.85955286026001, -4.872573375701904, -4.950698375701904, -5.062305927276611, -5.06416654586792, -5.073466777801514, -5.095787525177002, -5.129270076751709, -5.140430927276611, -5.151591777801514, -5.151591777801514, -5.151591777801514, -5.212975025177002, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
767,323,Ġand,-1.740291953086853,1.740291953086853,2.014728546142578,0.2610892653465271,"[11, 323, 61708, 5605, 3403, 28898, 439, 449, 311, 1139, 382, 42292, 612, 9017, 10209, 304, 16662, 49183, 3638, 1203, 2533, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[',', 'Ġand', 'Ġacknowledging', 'Ġsaying', 'Ġenough', 'Ġstating', 'Ġas', 'Ġwith', 'Ġto', 'Ġinto', '.ĊĊ', 'Ġinviting', 'Ġ&', 'Ġtoward', 'Ġoffering', 'Ġin', 'Ġalongside', 'Ġrecognizing', ',ĊĊ', 'Ġback', 'Ġsince', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', '-', '.', '/', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', ':', ';', '<', '=', '>']","[-0.8288329839706421, -1.7402918338775635, -2.6926732063293457, -2.7149946689605713, -2.7931196689605713, -3.4739229679107666, -3.6934168338775635, -3.972435235977173, -4.009636402130127, -4.10264253616333, -4.177048206329346, -4.389101505279541, -4.757404804229736, -4.790886402130127, -4.891333103179932, -4.939697742462158, -5.05874490737915, -5.21499490737915, -5.393564701080322, -5.415886402130127, -5.694904804229736, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
768,10675,Ġrevealed,-1.2853890657424927,1.2853890657424927,2.912299871444702,0.20646575093269348,"[10675, 10666, 9076, 70772, 3309, 95829, 86382, 47880, 26579, 63011, 11497, 4691, 16369, 18719, 12570, 39377, 13605, 11938, 7376, 11784, 15972, 11224, 23415, 6688, 11223, 11928, 28284, 37475, 11922, 33687, 37402, 11472, 33230, 63417, 14610, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","['Ġrevealed', 'Ġpresented', 'Ġoffered', 'Ġimpart', 'Ġtold', 'Ġbestowed', 'Ġentrusted', 'Ġgifted', 'Ġacknowledged', 'Ġproclaimed', 'Ġexplained', 'Ġasked', 'Ġinformed', 'Ġinvited', 'Ġspoke', 'Ġhonored', 'Ġexpressed', 'Ġgranted', 'Ġannounced', 'Ġintroduced', 'Ġtaught', 'Ġstated', 'Ġhanded', 'Ġgave', 'Ġproposed', 'Ġaccepted', 'Ġcelebrated', 'Ġpraised', 'Ġclaimed', 'Ġguided', 'Ġformally', 'Ġrequested', 'Ġinitiated', 'Ġconfessed', 'Ġdeclared', '!', '""', '#', '$', '%', '&', ""'"", '(', ')', '*', '+', ',', '-', '.', '/']","[-1.2853890657424927, -2.6581575870513916, -2.8925323486328125, -2.8925323486328125, -3.0487825870513916, -3.093425989151001, -3.2831573486328125, -3.2943193912506104, -3.327800989151001, -3.3501226902008057, -3.3724443912506104, -3.5956575870513916, -3.640300750732422, -3.7407474517822266, -3.963960647583008, -4.120210647583008, -4.1425323486328125, -4.2987823486328125, -4.410390853881836, -4.421550750732422, -4.544319152832031, -4.555479049682617, -4.600122451782227, -4.834497451782227, -4.8456573486328125, -4.912622451782227, -5.0019073486328125, -5.0019073486328125, -5.102354049682617, -5.180479049682617, -5.225122451782227, -5.3144073486328125, -5.381372451782227, -5.381372451782227, -5.385092735290527, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
